policy_id,premium,claim_amount,fraud_flag,region,insurance_type,anomaly_score,predicted_fraud
sdv-id-RLvLGZ,10542.97,23135.16,0,Punjab,auto,0.10173093143455719,0
sdv-id-zzdwha,13268.58,3182.39,0,Sindh,auto,0.17361694696462981,0
sdv-id-hBztyK,40163.52,7052.22,1,AJK,auto,0.11618720667409665,0
sdv-id-pBSeCn,10552.79,4703.94,0,GB,auto,0.16593385177325537,0
sdv-id-djIyez,18271.55,20305.63,1,Punjab,auto,0.1580405981153266,0
sdv-id-HyYsOh,14232.52,4374.38,0,GB,auto,0.18727055080953847,0
sdv-id-ashfDU,23901.73,12176.84,1,Balochistan,auto,0.1672470011672474,0
sdv-id-wwlEvT,20288.29,4345.41,0,GB,auto,0.19580268080433205,0
sdv-id-DobvlM,7554.35,17505.79,1,AJK,auto,0.08936461268506457,0
sdv-id-CGOWuN,18867.36,7733.63,0,Punjab,auto,0.19846482280349026,0
sdv-id-bJlafN,25426.97,3319.65,0,AJK,auto,0.17499884053007125,0
sdv-id-fmlmAp,15182.14,3170.83,0,GB,auto,0.18045158255285526,0
sdv-id-nMHWKG,22571.04,10532.86,0,Punjab,auto,0.17625587209814914,0
sdv-id-gxZTxA,35682.56,13749.42,0,AJK,auto,0.10700775983238953,0
sdv-id-tJPDxT,16715.19,10729.15,0,Balochistan,auto,0.1748426535246756,0
sdv-id-olvTTU,19719.74,11830.96,1,GB,auto,0.18021082827024226,0
sdv-id-UMoApJ,20891.99,26339.13,0,Balochistan,auto,0.11358259956926631,0
sdv-id-cfSPkf,13626.25,4497.14,0,Balochistan,auto,0.18837532690850106,0
sdv-id-rkYOtF,15088.95,17504.69,0,AJK,auto,0.1681482365891856,0
sdv-id-reXKgT,60011.79,2699.56,0,GB,auto,-0.015358136405761003,1
sdv-id-uYnhgS,19083.85,9059.99,0,Sindh,auto,0.18967050331962138,0
sdv-id-FdngyC,19531.95,5427.34,0,Balochistan,auto,0.1982914028135201,0
sdv-id-PjGiJf,27245.2,20433.79,0,KPK,auto,0.12787978293684255,0
sdv-id-nVSTwu,22800.0,3843.15,0,AJK,auto,0.18446201861558592,0
sdv-id-uNHJtN,36344.12,3627.82,0,AJK,auto,0.13493922008621817,0
sdv-id-cLvSCJ,10343.07,13446.83,1,Balochistan,auto,0.13060582751133798,0
sdv-id-RqzCaA,34813.13,6773.59,0,Punjab,auto,0.1416111573563552,0
sdv-id-JqDEVZ,8687.9,3992.57,0,Sindh,auto,0.13939080384458397,0
sdv-id-bYGrIy,44223.72,2212.64,0,Sindh,auto,0.0731188554929938,0
sdv-id-CNlKRN,26238.89,12959.44,0,AJK,auto,0.14011386415147936,0
sdv-id-TlXSrV,43557.67,4592.87,0,Sindh,auto,0.09672119624635889,0
sdv-id-IDcxew,35709.48,8284.27,0,AJK,auto,0.14011978670243425,0
sdv-id-LCvOcz,23955.58,16945.96,0,Sindh,auto,0.16181375848722535,0
sdv-id-gZhQQt,19187.62,10433.5,0,Punjab,auto,0.18465342051192452,0
sdv-id-JmePHy,12461.36,5752.32,0,Punjab,auto,0.1776646350214779,0
sdv-id-yaPult,11057.49,5159.84,1,GB,auto,0.16639347152676154,0
sdv-id-uKeQcx,17771.62,13532.67,0,GB,auto,0.17131722719082187,0
sdv-id-utkWMO,18874.81,2368.13,0,KPK,auto,0.1767052401478454,0
sdv-id-ANmkSx,11335.55,3505.59,0,GB,auto,0.16100236614208824,0
sdv-id-EAsrUV,5134.46,21754.51,0,Punjab,auto,0.02317071233460477,0
sdv-id-qmjUFT,12441.87,2724.16,0,GB,auto,0.1649459787260591,0
sdv-id-cLHCRJ,33232.32,13264.72,1,GB,auto,0.11336986275051403,0
sdv-id-IfiPOR,11138.14,25363.53,0,AJK,auto,0.07984583876016738,0
sdv-id-AXZqth,49083.39,20347.45,0,GB,auto,0.02377773939834138,0
sdv-id-sotHoD,26380.32,14368.21,0,Balochistan,auto,0.13751308283354574,0
sdv-id-ziBJOs,17341.6,15844.69,1,Punjab,auto,0.17555489370424981,0
sdv-id-gikVgM,15636.35,2134.57,0,KPK,auto,0.15773983023787852,0
sdv-id-ZOwcdJ,25508.82,11909.61,1,GB,auto,0.1615492840349565,0
sdv-id-fjpKjU,8889.68,3764.04,0,Punjab,auto,0.14073325338182247,0
sdv-id-bRLMee,9304.64,8734.97,0,AJK,auto,0.14345523481496852,0
sdv-id-mreLQX,23405.6,2342.77,0,GB,auto,0.17013224333814492,0
sdv-id-fJOHSR,27691.6,10441.11,0,Sindh,auto,0.1454556715136236,0
sdv-id-ZVwCUL,22237.74,4329.6,0,AJK,auto,0.18315961285362203,0
sdv-id-TFphVG,58825.13,7195.83,0,KPK,auto,0.0016935104240273224,0
sdv-id-DJwbMO,16341.77,5295.46,0,Punjab,auto,0.184017385826718,0
sdv-id-zNniLV,35548.31,10110.32,0,AJK,auto,0.1300781697090601,0
sdv-id-ndEThv,17681.48,12123.23,0,Balochistan,auto,0.18148210750771365,0
sdv-id-wbrmlG,17290.77,7195.32,0,Punjab,auto,0.19582189300275737,0
sdv-id-anbuoy,25176.1,9732.36,0,Balochistan,auto,0.16595471875611462,0
sdv-id-qbuhlK,14721.09,2778.62,0,KPK,auto,0.17412580492454482,0
sdv-id-vvmNHg,13884.15,3014.3,0,AJK,auto,0.1750623076486837,0
sdv-id-cPYJQV,36823.98,4619.35,0,Balochistan,auto,0.11810640373895809,0
sdv-id-GzkFbe,20934.76,29840.81,0,AJK,auto,0.09616759073216058,0
sdv-id-zcAxzH,35907.31,1269.74,0,Sindh,auto,0.07564854221768058,0
sdv-id-MHTyhw,18786.21,12074.95,1,Punjab,auto,0.17991342682392053,0
sdv-id-BAWXsZ,12872.46,8432.19,1,KPK,auto,0.18143011472801956,0
sdv-id-FwLpjd,18406.64,18171.72,1,GB,auto,0.15937696767416604,0
sdv-id-rzobKu,11794.61,8325.55,0,Punjab,auto,0.17750310856351886,0
sdv-id-AZQBgs,14265.11,5230.94,0,GB,auto,0.18571513545766977,0
sdv-id-eoZlOg,42669.63,12687.69,0,Sindh,auto,0.08068085031330596,0
sdv-id-rFIWHo,17003.11,754.72,0,Sindh,auto,0.10127397458785575,0
sdv-id-dHXEDA,10337.26,7939.64,0,Punjab,auto,0.16014664765690123,0
sdv-id-RPCJUV,13900.05,6953.77,0,Sindh,auto,0.18676326201934712,0
sdv-id-UdfpcT,17418.0,2092.08,0,GB,auto,0.16884724557438108,0
sdv-id-Rsfbql,18468.68,10189.66,0,AJK,auto,0.1815929327850339,0
sdv-id-RxHjEt,19415.69,5540.45,1,Balochistan,auto,0.19616201268232697,0
sdv-id-vTzCCV,20238.54,11128.46,0,KPK,auto,0.18357564873461807,0
sdv-id-aRHBhT,14925.17,9372.23,0,Sindh,auto,0.18182134818698353,0
sdv-id-axKCws,16662.71,7060.01,1,GB,auto,0.1942838048270355,0
sdv-id-BBWjBO,5601.83,36935.94,0,Punjab,auto,-0.06391398452270891,1
sdv-id-kqQSmU,24650.81,4395.43,0,Balochistan,auto,0.1777691986372617,0
sdv-id-HXmnpv,32136.46,9347.87,0,AJK,auto,0.14283788906324624,0
sdv-id-mtNppH,18518.12,1821.86,0,GB,auto,0.16216558778950424,0
sdv-id-gYMKyp,20222.85,5714.77,0,GB,auto,0.19823508156353703,0
sdv-id-Xijrzp,34239.36,14109.63,0,KPK,auto,0.11081751163574433,0
sdv-id-zUqtjd,40043.9,11984.01,1,KPK,auto,0.09505252037521911,0
sdv-id-yENaMv,7722.44,3952.85,0,Punjab,auto,0.12819818129489496,0
sdv-id-VHGRDI,17150.73,22381.12,0,Balochistan,auto,0.14637371765707874,0
sdv-id-QHyacX,31073.95,58844.54,0,Punjab,auto,-0.1174231840562433,1
sdv-id-SIpHjR,24445.92,11776.09,0,KPK,auto,0.16652572123778037,0
sdv-id-lriytI,73096.14,2200.07,0,Punjab,auto,-0.0696225710878765,1
sdv-id-DJYDvm,27068.81,6565.97,0,AJK,auto,0.1687391825176756,0
sdv-id-eQtQEu,32762.75,5352.09,0,AJK,auto,0.14818008266442984,0
sdv-id-vTYqJR,23112.94,10057.11,0,GB,auto,0.17666004605405866,0
sdv-id-ZwxZWg,26052.97,904.79,0,GB,auto,0.08652884972280528,0
sdv-id-mlQgKA,25272.48,761.34,0,Punjab,auto,0.0897636981998503,0
sdv-id-oTodhS,7192.23,7396.63,0,GB,auto,0.12382970571526741,0
sdv-id-SUEyrL,15634.67,14758.78,0,Balochistan,auto,0.16472878441869176,0
sdv-id-CUVpHj,17647.37,5501.06,0,GB,auto,0.1954682576190533,0
sdv-id-GZJMXn,13956.46,2479.46,0,Punjab,auto,0.16713920539019184,0
sdv-id-nlznuA,26179.18,4482.58,1,Sindh,auto,0.1697108821395849,0
sdv-id-ijdrdQ,16939.63,2404.41,0,AJK,auto,0.1709297074823362,0
sdv-id-htfKvC,16195.79,15563.82,0,Sindh,auto,0.16923622768566804,0
sdv-id-OicDYt,15604.68,4006.25,1,Sindh,auto,0.18889083660528055,0
sdv-id-hjrCzO,17181.17,10719.72,1,AJK,auto,0.17959626484556696,0
sdv-id-EDyGjp,17523.49,1428.36,0,AJK,auto,0.1434956158293474,0
sdv-id-DRtLVV,24492.57,83797.62,0,Sindh,auto,-0.13811975866951953,1
sdv-id-OlMjRs,10216.31,7596.53,1,Sindh,auto,0.16338085414443,0
sdv-id-qkLGmS,38428.5,3536.6,0,GB,auto,0.1172718975539091,0
sdv-id-uDPdpH,19434.16,12779.37,1,GB,auto,0.17664507919622446,0
sdv-id-wFueCK,21128.39,21597.18,0,Punjab,auto,0.14732432839933757,0
sdv-id-zUPnCt,29388.44,4586.39,0,GB,auto,0.15780410567798725,0
sdv-id-ohodgN,24649.79,9125.47,1,Punjab,auto,0.16856481501435516,0
sdv-id-czlLYg,10097.72,16308.08,0,AJK,auto,0.1323099028306321,0
sdv-id-EWwYht,34510.18,5824.16,0,GB,auto,0.14533841918332185,0
sdv-id-LvrQcm,11074.9,17752.59,0,GB,auto,0.14353820553198565,0
sdv-id-kIcuvT,38800.16,4650.4,0,Sindh,auto,0.1121951553186169,0
sdv-id-RfCcrk,28575.09,5214.9,0,Punjab,auto,0.16546584120851282,0
sdv-id-LsUiQY,56331.59,10655.65,0,KPK,auto,0.01608293894100321,0
sdv-id-bqUMOS,35557.22,11243.52,0,Balochistan,auto,0.12033247635101724,0
sdv-id-IxgAul,10917.46,8164.84,0,GB,auto,0.17005404352643105,0
sdv-id-iOESje,25880.28,11337.29,1,Sindh,auto,0.15543569357532777,0
sdv-id-IvWSfv,5504.77,2053.26,0,KPK,auto,0.06192220522018277,0
sdv-id-qkzwBP,11881.11,31001.81,0,Punjab,auto,0.044082360613412974,0
sdv-id-XdssSv,28530.8,15269.12,0,Sindh,auto,0.1313387953003396,0
sdv-id-ikNtEW,12986.14,9333.72,0,Balochistan,auto,0.17865777736326183,0
sdv-id-XkjMiO,13278.56,18255.67,0,AJK,auto,0.1526676002249095,0
sdv-id-HMuXZr,8239.09,30799.84,0,Balochistan,auto,-0.00861381389613236,1
sdv-id-bolmUN,36536.49,5262.7,0,Balochistan,auto,0.12999676406972432,0
sdv-id-WgLZSc,38280.3,9703.98,0,Balochistan,auto,0.11814855214929015,0
sdv-id-YjaKhu,21122.07,2544.39,0,Punjab,auto,0.18190723596869712,0
sdv-id-iXefun,15381.85,14354.56,0,AJK,auto,0.1649741630668244,0
sdv-id-lNhIDT,13869.9,12760.93,0,KPK,auto,0.16792534859583413,0
sdv-id-GjGwge,17472.58,5549.87,0,Punjab,auto,0.19420120165439192,0
sdv-id-PSaFVt,41544.57,27404.48,0,Balochistan,auto,-0.012173677051829257,1
sdv-id-gOypIq,16094.03,3698.68,0,GB,auto,0.18219936024390876,0
sdv-id-dGXCvD,16641.88,13168.9,0,GB,auto,0.17036950900752051,0
sdv-id-qAvalR,17543.0,18663.87,0,Punjab,auto,0.16116577882793154,0
sdv-id-KeLaPp,34383.67,20779.9,1,AJK,auto,0.08510000511563132,0
sdv-id-exKcZT,10045.59,4747.23,0,GB,auto,0.16016621403287912,0
sdv-id-gFQaEp,37064.78,2836.25,0,Sindh,auto,0.11554241557064626,0
sdv-id-LgOHeS,13470.01,6474.88,0,AJK,auto,0.1829744390008083,0
sdv-id-PgcEBM,6728.77,5105.65,0,Punjab,auto,0.11921284062089654,0
sdv-id-AAiMia,8740.72,21218.66,0,Punjab,auto,0.07681576919343214,0
sdv-id-EaLEiH,18222.55,3847.2,0,AJK,auto,0.19530222700024752,0
sdv-id-kGwGsm,9124.41,6590.66,0,GB,auto,0.14035435001528335,0
sdv-id-VPrVqf,11910.68,6487.59,0,Punjab,auto,0.17150784962401994,0
sdv-id-XiaYCU,6273.43,29517.48,0,Balochistan,auto,-0.012031729659004897,1
sdv-id-vtufdr,7975.65,2343.01,0,KPK,auto,0.10449287725743511,0
sdv-id-LWjubx,25894.08,4745.74,0,Sindh,auto,0.17327060832467672,0
sdv-id-BVefIL,33870.42,3666.59,1,Punjab,auto,0.14688923129415737,0
sdv-id-GFICEP,29051.73,7779.66,1,KPK,auto,0.15869196632433447,0
sdv-id-tqwjOg,36053.11,6683.36,0,Balochistan,auto,0.13926069780553685,0
sdv-id-NTEGmB,62278.26,2482.2,0,Balochistan,auto,-0.026582207092945676,1
sdv-id-uyzIfW,12102.87,30948.89,0,AJK,auto,0.048217189567147156,0
sdv-id-TKPZmD,15974.45,10095.18,1,Punjab,auto,0.17739479926233215,0
sdv-id-dorHfE,23654.75,11292.09,0,Punjab,auto,0.17089389236516656,0
sdv-id-UZUQhK,12624.44,9147.96,0,Sindh,auto,0.17418411021542696,0
sdv-id-LBeIOP,20791.9,18618.43,0,Sindh,auto,0.15771363612254902,0
sdv-id-wPiHMf,22643.01,16579.78,0,Sindh,auto,0.16747892859859564,0
sdv-id-KeRAEl,16875.78,13395.79,0,AJK,auto,0.16857068136903208,0
sdv-id-HAnvCM,16776.91,7460.42,0,Punjab,auto,0.19259645554037352,0
sdv-id-XaLKLk,33515.07,1847.73,0,Balochistan,auto,0.1147963064791212,0
sdv-id-uGNaQI,26350.56,7443.05,0,GB,auto,0.1691551475895024,0
sdv-id-hlSQTQ,23770.66,7521.04,0,Balochistan,auto,0.18653546097191825,0
sdv-id-zwYQkd,20913.17,23267.19,0,KPK,auto,0.13467443959682035,0
sdv-id-SHQIAQ,6979.19,1300.65,0,GB,auto,0.0680975354197203,0
sdv-id-VwgRce,46768.38,4626.27,0,Punjab,auto,0.08566632659486417,0
sdv-id-WMDscH,30377.65,28072.26,0,KPK,auto,0.052913502810413404,0
sdv-id-LIOoBe,21447.13,4777.29,0,Punjab,auto,0.19152811987148816,0
sdv-id-IdUCea,21527.08,12589.12,1,AJK,auto,0.16643755770360213,0
sdv-id-eZQjNE,44235.1,1531.93,0,Balochistan,auto,0.05561393961571093,0
sdv-id-CtNVah,23553.41,3229.74,0,Sindh,auto,0.17734221764519026,0
sdv-id-PEwkjr,6348.14,20531.72,0,AJK,auto,0.045057858910149906,0
sdv-id-Avlrna,10353.94,15452.3,0,Punjab,auto,0.13725626511338546,0
sdv-id-wUMQeg,44587.67,2248.82,0,Balochistan,auto,0.07430328068120273,0
sdv-id-tDpTxG,29888.05,31996.99,0,GB,auto,0.027050531783611054,0
sdv-id-KtdbBo,20836.59,3034.57,0,GB,auto,0.1855339547834734,0
sdv-id-WCuZMf,17589.62,27041.59,0,Punjab,auto,0.10877102088784646,0
sdv-id-uCLWbO,24612.48,14251.66,0,Balochistan,auto,0.15130328047877006,0
sdv-id-LaycFA,28314.79,4282.94,0,GB,auto,0.1641034889774704,0
sdv-id-DiMkMG,25466.0,7949.0,0,AJK,auto,0.1773540172108256,0
sdv-id-zEdobx,34280.02,15403.73,0,Balochistan,auto,0.11066406662512673,0
sdv-id-GJMcUK,33369.11,8879.55,0,Balochistan,auto,0.13636942990825385,0
sdv-id-ZOupWl,9993.53,6623.46,0,AJK,auto,0.1576915434619413,0
sdv-id-SZSkJg,17550.6,3432.19,0,Sindh,auto,0.19089834063018246,0
sdv-id-GMxkBN,21174.84,4928.75,0,Balochistan,auto,0.19426164998909135,0
sdv-id-yXgowj,26341.38,7321.83,0,Balochistan,auto,0.1691551475895024,0
sdv-id-pgubcR,15937.01,8696.44,0,GB,auto,0.1778209780096976,0
sdv-id-ddQYVr,17882.22,6725.99,0,AJK,auto,0.19593415229011385,0
sdv-id-JDstbp,44610.23,19779.82,0,Balochistan,auto,0.05391737597968704,0
sdv-id-mVIABU,46075.79,6083.89,0,AJK,auto,0.08260572475356553,0
sdv-id-zOrltf,16804.8,3572.37,0,KPK,auto,0.18585040037470402,0
sdv-id-zIfbar,65500.95,18274.27,0,Balochistan,auto,-0.06954336455265242,1
sdv-id-kKByPd,20549.52,6561.89,0,Balochistan,auto,0.19604157798269606,0
sdv-id-KaHuDz,14712.61,4597.26,0,AJK,auto,0.18821692439259613,0
sdv-id-NRXebw,16964.49,22374.65,0,KPK,auto,0.14553476912619318,0
sdv-id-OAskyT,10831.45,21503.24,0,Balochistan,auto,0.11643138717153584,0
sdv-id-CMyZlo,14172.14,2721.14,1,AJK,auto,0.1701155343492467,0
sdv-id-eYusxN,33342.05,26532.93,0,KPK,auto,0.03974916542505458,0
sdv-id-kdHvFv,7464.48,25706.14,0,KPK,auto,0.01799246328347215,0
sdv-id-YyFDbj,11001.99,12809.66,0,KPK,auto,0.1533551582887302,0
sdv-id-SEqKCh,12511.44,9753.09,1,AJK,auto,0.1761790585398118,0
sdv-id-sTaaKH,15018.15,4818.11,0,Punjab,auto,0.18941241923570024,0
sdv-id-zIMZvY,8031.47,9827.89,0,KPK,auto,0.12085311447135894,0
sdv-id-xFzBYb,13428.15,5466.66,0,KPK,auto,0.18424043423981912,0
sdv-id-FfBKQw,9742.4,26362.99,0,Punjab,auto,0.05420712292738483,0
sdv-id-lZpDGn,20367.53,10110.04,0,GB,auto,0.18780358956370508,0
sdv-id-xgMtrD,18177.86,2807.01,0,Balochistan,auto,0.18044678916687723,0
sdv-id-qZtfXk,9606.32,7051.4,0,AJK,auto,0.1493640028917504,0
sdv-id-nRrdvU,14409.21,9432.95,0,AJK,auto,0.18200849969163896,0
sdv-id-tRQVNx,23841.86,21408.68,0,Sindh,auto,0.14100105668551183,0
sdv-id-HacmLt,44375.25,3120.04,0,GB,auto,0.08374156566728974,0
sdv-id-kBADZi,16055.05,36710.15,0,AJK,auto,0.03086926773365517,0
sdv-id-KbflTH,21664.71,4043.28,0,Punjab,auto,0.19111728029552572,0
sdv-id-JMLzNz,39403.04,39409.66,0,GB,auto,-0.07172228111088075,1
sdv-id-Jxydxi,12778.43,17270.27,0,Punjab,auto,0.1604553282661943,0
sdv-id-BpaBJb,42941.65,24912.69,0,Punjab,auto,0.01968422309621687,0
sdv-id-yJIrnr,22071.26,1866.53,0,Sindh,auto,0.16182772239089827,0
sdv-id-zqHxKi,18594.65,14316.14,0,AJK,auto,0.17035795740615556,0
sdv-id-NQNsxY,15615.38,21237.0,1,GB,auto,0.14912184971306075,0
sdv-id-GHlQsx,40501.78,6193.92,0,Balochistan,auto,0.11360179877198623,0
sdv-id-rPKvBI,34600.09,9670.48,0,Punjab,auto,0.13119253007781861,0
sdv-id-PaeVcO,11407.07,20671.17,1,GB,auto,0.12634515637476218,0
sdv-id-cNHvUj,17019.94,48405.69,1,AJK,auto,-0.051377890925114134,1
sdv-id-uarHIp,17146.46,30958.19,0,AJK,auto,0.08184665869420049,0
sdv-id-BxKvgB,19892.62,3654.69,1,GB,auto,0.19652199919829905,0
sdv-id-eiGKXU,21454.82,5767.8,0,AJK,auto,0.19584526033224348,0
sdv-id-oPRtKT,21035.12,4925.86,1,AJK,auto,0.19261824030593694,0
sdv-id-bhNNIX,24090.67,15854.4,0,Sindh,auto,0.16189009899858336,0
sdv-id-MUxxwr,20089.29,7761.55,0,GB,auto,0.19639280151914346,0
sdv-id-KYeFeg,19064.98,15580.3,0,Sindh,auto,0.17704879710581967,0
sdv-id-dTNiOH,24531.65,6562.07,0,Balochistan,auto,0.17985734432430928,0
sdv-id-zDYBrP,39146.83,3448.85,0,AJK,auto,0.11297121874302513,0
sdv-id-FTvsOc,18846.53,6164.93,0,AJK,auto,0.19348168753652473,0
sdv-id-jSHhaP,11206.96,5358.71,0,GB,auto,0.16404463877894326,0
sdv-id-CKFdcg,7340.76,927.25,0,Balochistan,auto,0.053385168128860516,0
sdv-id-OKEYLB,21788.96,5687.34,0,Punjab,auto,0.1898197869864786,0
sdv-id-VdOkms,23004.07,6919.29,0,GB,auto,0.18393613059826336,0
sdv-id-dZROMw,15371.1,1588.25,0,AJK,auto,0.14215757745495305,0
sdv-id-XKEBvh,12916.11,4179.61,0,GB,auto,0.18281617848227422,0
sdv-id-AzPoCt,9276.83,7442.39,0,AJK,auto,0.14569197140924034,0
sdv-id-kHsFWJ,21194.77,7047.23,0,Balochistan,auto,0.19798172711920947,0
sdv-id-xsvCkO,46423.05,2130.7,0,Balochistan,auto,0.06382706553768269,0
sdv-id-flVlKv,16030.75,24174.8,0,KPK,auto,0.12512775091440842,0
sdv-id-bkLhMB,37088.81,370.52,0,GB,auto,0.04457461954051567,0
sdv-id-vtvjcl,26754.76,35527.53,0,AJK,auto,0.019966945871673802,0
sdv-id-cSeJoH,15633.97,17404.1,0,GB,auto,0.1669527118234867,0
sdv-id-sMjccY,12298.43,17908.06,1,Punjab,auto,0.14906556940058402,0
sdv-id-bBpcUj,17507.11,18087.82,0,AJK,auto,0.16254284510100409,0
sdv-id-xtOgUT,32656.96,19232.49,0,AJK,auto,0.1002702653064183,0
sdv-id-jncfAV,38000.85,12840.62,0,Punjab,auto,0.10779142568927708,0
sdv-id-AUEquZ,7553.69,20831.16,0,AJK,auto,0.05630180744495006,0
sdv-id-SzBzVu,25586.01,53647.64,0,GB,auto,-0.07357477647703126,1
sdv-id-RzgxfD,11445.26,27393.21,0,AJK,auto,0.064724048789078,0
sdv-id-pyihbA,66614.11,6659.92,0,Balochistan,auto,-0.051658630021164886,1
sdv-id-UPKBVz,29242.79,4743.85,0,Punjab,auto,0.15912038944727958,0
sdv-id-KYpShk,10686.5,26836.95,1,GB,auto,0.06483952594683884,0
sdv-id-AacfGj,33757.59,14344.02,1,GB,auto,0.11134465239165325,0
sdv-id-GnatGQ,17617.08,13784.17,0,KPK,auto,0.17217159775247437,0
sdv-id-LLNfrv,44318.21,3639.26,0,Sindh,auto,0.09440617823922343,0
sdv-id-spoiNe,17292.27,3485.78,0,AJK,auto,0.1892743737214132,0
sdv-id-atsgJu,34974.17,6384.21,0,Balochistan,auto,0.13958156423369267,0
sdv-id-nuIylB,14881.29,6129.57,0,AJK,auto,0.18406971467000144,0
sdv-id-SVHeEY,8828.14,2838.53,0,Punjab,auto,0.1266438404691016,0
sdv-id-SBgpqJ,15383.61,2581.5,1,GB,auto,0.17333601171367652,0
sdv-id-JBKSTb,29879.78,5388.41,0,Punjab,auto,0.16405326710468787,0
sdv-id-JOBLbV,25868.26,4761.72,0,Punjab,auto,0.17354874538524734,0
sdv-id-nNXIGi,16762.83,5787.8,0,Balochistan,auto,0.18978902654309654,0
sdv-id-VhofTR,14716.73,18172.37,0,KPK,auto,0.16018247624635817,0
sdv-id-JHnIQV,15436.12,9121.22,0,GB,auto,0.18131580596613628,0
sdv-id-YMEFsH,22941.03,13074.29,0,Punjab,auto,0.16164687469264238,0
sdv-id-AdBIXL,15178.93,4639.29,0,Punjab,auto,0.18725533570156855,0
sdv-id-oOCREO,25901.79,11800.97,0,GB,auto,0.1524570400027671,0
sdv-id-shpdNA,18180.01,12456.72,0,KPK,auto,0.17963684106617767,0
sdv-id-jveOGJ,10274.64,2811.03,0,KPK,auto,0.14619419133597544,0
sdv-id-QuOSWj,13742.2,9428.77,1,Sindh,auto,0.1796767695009846,0
sdv-id-ferdat,14470.12,9758.47,0,AJK,auto,0.17681762911760984,0
sdv-id-tmfgsh,8476.25,20662.32,0,AJK,auto,0.07648409382024224,0
sdv-id-NuxicL,22451.78,85070.15,0,Balochistan,auto,-0.1365642704672715,1
sdv-id-FGgSDm,13830.97,4787.62,1,Balochistan,auto,0.1874731321012254,0
sdv-id-tqwnAm,8407.07,7047.09,0,GB,auto,0.1357360715132192,0
sdv-id-LobeYd,22416.55,5594.69,0,GB,auto,0.18267423059548632,0
sdv-id-RmuIhT,10198.06,27898.24,0,Punjab,auto,0.053507541795354885,0
sdv-id-zHrEtm,7972.27,33253.17,0,Punjab,auto,-0.02876429907597189,1
sdv-id-NnInmx,15316.18,2537.14,0,GB,auto,0.17425123809364695,0
sdv-id-rqzojc,6810.91,3746.48,0,GB,auto,0.12726365860749383,0
sdv-id-ATMLML,25815.17,3112.09,0,GB,auto,0.17062855056451792,0
sdv-id-FTYNJM,17259.38,9100.67,0,GB,auto,0.1881661416876128,0
sdv-id-xArWgd,50604.54,1241.12,0,Punjab,auto,0.0119514630177332,0
sdv-id-hkanEh,7523.96,8409.37,1,GB,auto,0.12115019778330605,0
sdv-id-AhgUxJ,18303.75,18117.42,0,GB,auto,0.1603726510723864,0
sdv-id-ndrjRz,12605.41,12461.06,0,AJK,auto,0.16557210403908973,0
sdv-id-yotsHC,11953.35,5724.67,0,GB,auto,0.17059473456788177,0
sdv-id-ZHzEHX,13049.28,9290.04,0,KPK,auto,0.18206080712021733,0
sdv-id-OpTtDp,38158.36,6093.22,0,Balochistan,auto,0.12138408290868397,0
sdv-id-orOGyL,34608.4,14171.16,1,GB,auto,0.11023728196463523,0
sdv-id-PJLymN,38493.43,16621.64,0,GB,auto,0.0912720689107453,0
sdv-id-kuiCfK,27495.71,8627.59,0,AJK,auto,0.15641368775790587,0
sdv-id-cLtweJ,27417.08,30275.79,0,Sindh,auto,0.06611852791387063,0
sdv-id-htvAmX,15497.5,8152.71,0,GB,auto,0.18860496304785734,0
sdv-id-vdZJQa,22671.17,5238.71,0,AJK,auto,0.18927211447748715,0
sdv-id-PNrcQs,8077.65,13445.78,0,Punjab,auto,0.09963822575920056,0
sdv-id-pQNTVO,22062.08,8248.63,0,Sindh,auto,0.18271443112940078,0
sdv-id-bBEnys,38280.02,2295.15,0,GB,auto,0.10613020221557612,0
sdv-id-PdsMuE,22107.17,18479.32,0,KPK,auto,0.1605896737071591,0
sdv-id-hkxTAF,8405.26,21829.59,1,AJK,auto,0.0676923562414039,0
sdv-id-wLcJLx,52935.84,3018.86,0,Sindh,auto,0.03991273203107404,0
sdv-id-NGboiW,31156.72,8638.35,0,GB,auto,0.1417695572552199,0
sdv-id-VUngSp,13180.95,16859.39,0,Balochistan,auto,0.16865621486140986,0
sdv-id-XMYPmB,7411.31,6608.92,0,GB,auto,0.12357059714255125,0
sdv-id-oeaJzU,17057.64,24320.95,0,Balochistan,auto,0.12949116699995133,0
sdv-id-PYHryX,74312.0,5288.49,0,KPK,auto,-0.07265407852917183,1
sdv-id-Dzqsau,26926.98,5283.43,1,AJK,auto,0.1742015317238787,0
sdv-id-CaNncZ,37382.28,9455.59,0,KPK,auto,0.12068109630978535,0
sdv-id-btLnHf,49350.65,11056.86,0,Punjab,auto,0.05433480499192056,0
sdv-id-xELMxb,23962.51,17073.49,1,AJK,auto,0.1620425792926578,0
sdv-id-ktDWkv,35025.68,22376.81,0,KPK,auto,0.0813216281654201,0
sdv-id-duefSo,15121.79,4598.37,1,GB,auto,0.18749587887923336,0
sdv-id-gETCWQ,11304.29,21047.94,0,KPK,auto,0.12095817552245824,0
sdv-id-yOEOFF,17539.44,3633.58,0,GB,auto,0.19607011103990468,0
sdv-id-KcRUic,17605.99,4850.12,0,Sindh,auto,0.19517016038120355,0
sdv-id-JILlXS,14973.66,14132.12,0,AJK,auto,0.16705309782733968,0
